ProductKey,EmployeeKey,SalesAmount,TaxAmt,Freight,OrderDate
447,282,45.00,3.60,1.125,2012-10-28 00:00:00.000
421,282,196.329,15.7063,4.9082,2012-10-28 00:00:00.000
427,282,418.512,33.481,10.4628,2012-10-28 00:00:00.000
412,282,540.387,43.231,13.5097,2012-10-28 00:00:00.000
358,282,8606.2123,688.497,215.1553,2012-10-28 00:00:00.000
420,282,141.615,11.3292,3.5404,2012-10-28 00:00:00.000
297,282,2944.582,235.5666,73.6146,2012-10-28 00:00:00.000
356,282,4971.4072,397.7126,124.2852,2012-10-28 00:00:00.000
230,282,115.3616,9.2289,2.884,2012-10-28 00:00:00.000
410,282,145.788,11.663,3.6447,2012-10-28 00:00:00.000
343,282,1409.382,112.7506,35.2346,2012-11-28 00:00:00.000
327,282,2818.764,225.5011,70.4691,2012-11-28 00:00:00.000
323,282,1879.176,150.3341,46.9794,2012-11-28 00:00:00.000
470,281,68.382,5.4706,1.7096,2012-11-28 00:00:00.000
360,281,1229.4589,98.3567,30.7365,2012-11-28 00:00:00.000
468,291,22.794,1.8235,0.5699,2012-11-28 00:00:00.000
354,287,6214.259,497.1407,155.3565,2012-11-28 00:00:00.000
421,287,196.329,15.7063,4.9082,2012-11-28 00:00:00.000
469,287,91.176,7.2941,2.2794,2012-11-28 00:00:00.000
420,287,283.23,22.6584,7.0808,2012-11-28 00:00:00.000
458,287,269.964,21.5971,6.7491,2012-11-28 00:00:00.000
362,287,2458.9178,196.7134,61.4729,2012-11-28 00:00:00.000
399,287,33.7745,2.702,0.8444,2012-11-28 00:00:00.000
410,287,36.447,2.9158,0.9112,2012-11-28 00:00:00.000
419,287,157.941,12.6353,3.9485,2012-11-28 00:00:00.000
456,287,134.982,10.7986,3.3746,2012-11-28 00:00:00.000
428,287,209.256,16.7405,5.2314,2012-11-28 00:00:00.000
216,287,20.1865,1.6149,0.5047,2012-11-28 00:00:00.000
409,287,837.024,66.9619,20.9256,2012-11-28 00:00:00.000
365,287,1295.988,103.679,32.3997,2012-11-28 00:00:00.000
352,287,2485.7036,198.8563,62.1426,2012-11-28 00:00:00.000
233,287,115.3616,9.2289,2.884,2012-11-28 00:00:00.000
470,287,136.764,10.9411,3.4191,2012-11-28 00:00:00.000
213,287,100.9325,8.0746,2.5233,2012-11-28 00:00:00.000
297,287,1472.291,117.7833,36.8073,2012-11-28 00:00:00.000
427,287,418.512,33.481,10.4628,2012-11-28 00:00:00.000
360,287,4917.8356,393.4268,122.9459,2012-11-28 00:00:00.000
356,287,1242.8518,99.4281,31.0713,2012-11-28 00:00:00.000
411,287,125.415,10.0332,3.1354,2012-11-28 00:00:00.000
221,287,161.492,12.9194,4.0373,2012-11-28 00:00:00.000
401,287,65.6018,5.2481,1.64,2012-11-28 00:00:00.000
224,287,20.746,1.6597,0.5187,2012-11-28 00:00:00.000
367,287,1943.982,155.5186,48.5996,2012-11-28 00:00:00.000
366,287,647.994,51.8395,16.1999,2012-11-28 00:00:00.000
308,287,744.2727,59.5418,18.6068,2012-11-28 00:00:00.000
358,287,2458.9178,196.7134,61.4729,2012-11-28 00:00:00.000
460,287,215.976,17.2781,5.3994,2012-11-28 00:00:00.000
356,288,7457.1108,596.5689,186.4278,2012-11-28 00:00:00.000
409,288,209.256,16.7405,5.2314,2012-11-28 00:00:00.000
411,288,376.245,30.0996,9.4061,2012-11-28 00:00:00.000
399,288,33.7745,2.702,0.8444,2012-11-28 00:00:00.000
362,288,2458.9178,196.7134,61.4729,2012-11-28 00:00:00.000
401,288,196.8054,15.7444,4.9201,2012-11-28 00:00:00.000
364,288,1295.988,103.679,32.3997,2012-11-28 00:00:00.000
366,288,1943.982,155.5186,48.5996,2012-11-28 00:00:00.000
420,288,283.23,22.6584,7.0808,2012-11-28 00:00:00.000
470,288,280.7157,22.4573,7.0179,2012-11-28 00:00:00.000
358,288,4917.8356,393.4268,122.9459,2012-11-28 00:00:00.000
421,288,588.987,47.119,14.7247,2012-11-28 00:00:00.000
360,288,2458.9178,196.7134,61.4729,2012-11-28 00:00:00.000
427,288,209.256,16.7405,5.2314,2012-11-28 00:00:00.000
469,288,91.176,7.2941,2.2794,2012-11-28 00:00:00.000
352,288,6214.259,497.1407,155.3565,2012-11-28 00:00:00.000
367,288,1295.988,103.679,32.3997,2012-11-28 00:00:00.000
428,288,627.768,50.2214,15.6942,2012-11-28 00:00:00.000
410,288,36.447,2.9158,0.9112,2012-11-28 00:00:00.000
365,288,647.994,51.8395,16.1999,2012-11-28 00:00:00.000
308,288,744.2727,59.5418,18.6068,2012-11-28 00:00:00.000
297,288,1472.291,117.7833,36.8073,2012-11-28 00:00:00.000
464,288,28.2578,2.2606,0.7064,2012-11-28 00:00:00.000
419,288,105.294,8.4235,2.6324,2012-11-28 00:00:00.000
331,282,3758.352,300.6682,93.9588,2012-11-28 00:00:00.000
375,282,3926.8125,314.145,98.1703,2012-11-28 00:00:00.000
414,282,745.155,59.6124,18.6289,2012-11-28 00:00:00.000
263,282,809.328,64.7462,20.2332,2012-11-28 00:00:00.000
445,282,179.97,14.3976,4.4993,2012-11-28 00:00:00.000
343,282,4697.94,375.8352,117.4485,2012-11-28 00:00:00.000
286,282,367.8764,29.4301,9.1969,2012-11-28 00:00:00.000
333,282,5340.6182,427.2495,133.5155,2012-11-28 00:00:00.000
435,282,324.4527,25.9562,8.1113,2012-11-28 00:00:00.000
433,282,648.9054,51.9124,16.2226,2012-11-28 00:00:00.000
221,282,267.7266,21.4181,6.6932,2012-11-28 00:00:00.000
458,282,587.7341,47.0187,14.6934,2012-11-28 00:00:00.000
239,282,2342.4546,187.3964,58.5614,2012-11-28 00:00:00.000
224,282,68.7866,5.5029,1.7197,2012-11-28 00:00:00.000
422,282,202.617,16.2094,5.0654,2012-11-28 00:00:00.000
368,282,5864.04,469.1232,146.601,2012-11-28 00:00:00.000
327,282,4895.5667,391.6453,122.3892,2012-11-28 00:00:00.000
457,282,404.946,32.3957,10.1237,2012-11-28 00:00:00.000
448,282,119.94,9.5952,2.9985,2012-11-28 00:00:00.000
271,282,1011.66,80.9328,25.2915,2012-11-28 00:00:00.000
377,282,3926.8125,314.145,98.1703,2012-11-28 00:00:00.000
216,282,281.2654,22.5012,7.0316,2012-11-28 00:00:00.000
329,282,6954.9087,556.3927,173.8727,2012-11-28 00:00:00.000
265,282,1011.66,80.9328,25.2915,2012-11-28 00:00:00.000
459,282,485.946,38.8757,12.1487,2012-11-28 00:00:00.000
236,282,144.202,11.5362,3.6051,2012-11-28 00:00:00.000
242,282,780.8182,62.4655,19.5205,2012-11-28 00:00:00.000
456,282,554.1161,44.3293,13.8529,2012-11-28 00:00:00.000
464,282,233.7746,18.702,5.8444,2012-11-28 00:00:00.000
447,282,170.52,13.6416,4.263,2012-11-28 00:00:00.000
369,282,2932.02,234.5616,73.3005,2012-11-28 00:00:00.000
273,282,1011.66,80.9328,25.2915,2012-11-28 00:00:00.000
233,282,288.404,23.0723,7.2101,2012-11-28 00:00:00.000
383,282,2401.05,192.084,60.0263,2012-11-28 00:00:00.000
454,282,215.964,17.2771,5.3991,2012-11-28 00:00:00.000
213,282,201.865,16.1492,5.0466,2012-11-28 00:00:00.000
339,282,1879.176,150.3341,46.9794,2012-11-28 00:00:00.000
381,282,2401.05,192.084,60.0263,2012-11-28 00:00:00.000
373,282,2617.875,209.43,65.4469,2012-11-28 00:00:00.000
370,282,1466.01,117.2808,36.6503,2012-11-28 00:00:00.000
461,282,323.964,25.9171,8.0991,2012-11-28 00:00:00.000
385,282,1200.525,96.042,30.0131,2012-11-28 00:00:00.000
407,282,131.2036,10.4963,3.2801,2012-11-28 00:00:00.000
323,282,4895.5667,391.6453,122.3892,2012-11-28 00:00:00.000
417,282,1297.8108,103.8249,32.4453,2012-11-28 00:00:00.000
335,282,2818.764,225.5011,70.4691,2012-11-28 00:00:00.000
389,282,2401.05,192.084,60.0263,2012-11-28 00:00:00.000
462,282,160.6169,12.8494,4.0154,2012-11-28 00:00:00.000
325,282,3758.352,300.6682,93.9588,2012-11-28 00:00:00.000
453,282,287.952,23.0362,7.1988,2012-11-28 00:00:00.000
466,282,56.5156,4.5212,1.4129,2012-11-28 00:00:00.000
230,282,300.5356,24.0429,7.5134,2012-11-28 00:00:00.000
439,282,780.8182,62.4655,19.5205,2012-11-28 00:00:00.000
460,282,846.356,67.7085,21.1589,2012-11-28 00:00:00.000
415,282,1188.216,95.0573,29.7054,2012-11-28 00:00:00.000
254,282,367.8764,29.4301,9.1969,2012-11-28 00:00:00.000
337,291,939.588,75.167,23.4897,2012-11-28 00:00:00.000
213,291,20.1865,1.6149,0.5047,2012-11-28 00:00:00.000
379,291,1308.9375,104.715,32.7234,2012-11-28 00:00:00.000
433,291,324.4527,25.9562,8.1113,2012-11-28 00:00:00.000
414,291,447.093,35.7674,11.1773,2012-11-28 00:00:00.000
339,291,469.794,37.5835,11.7449,2012-11-28 00:00:00.000
343,291,2348.97,187.9176,58.7243,2012-11-28 00:00:00.000
389,291,600.2625,48.021,15.0066,2012-11-28 00:00:00.000
323,291,1879.176,150.3341,46.9794,2012-11-28 00:00:00.000
464,291,56.5156,4.5212,1.4129,2012-11-28 00:00:00.000
458,291,89.988,7.199,2.2497,2012-11-28 00:00:00.000
415,291,396.072,31.6858,9.9018,2012-11-28 00:00:00.000
447,291,30.00,2.40,0.75,2012-11-28 00:00:00.000
387,291,1200.525,96.042,30.0131,2012-11-28 00:00:00.000
370,291,4398.03,351.8424,109.9508,2012-11-28 00:00:00.000
460,291,107.988,8.639,2.6997,2012-11-28 00:00:00.000
381,291,2401.05,192.084,60.0263,2012-11-28 00:00:00.000
321,291,1409.382,112.7506,35.2346,2012-11-28 00:00:00.000
327,291,939.588,75.167,23.4897,2012-11-28 00:00:00.000
224,291,41.492,3.3194,1.0373,2012-11-28 00:00:00.000
453,291,71.988,5.759,1.7997,2012-11-28 00:00:00.000
331,291,469.794,37.5835,11.7449,2012-11-28 00:00:00.000
422,291,135.078,10.8062,3.377,2012-11-28 00:00:00.000
377,291,1308.9375,104.715,32.7234,2012-11-28 00:00:00.000
448,291,35.982,2.8786,0.8996,2012-11-28 00:00:00.000
233,291,173.0424,13.8434,4.3261,2012-11-28 00:00:00.000
371,291,5235.75,418.86,130.8938,2012-11-28 00:00:00.000
221,291,121.119,9.6895,3.028,2012-11-28 00:00:00.000
385,291,1800.7875,144.063,45.0197,2012-11-28 00:00:00.000
263,291,809.328,64.7462,20.2332,2012-11-28 00:00:00.000
369,291,1466.01,117.2808,36.6503,2012-11-28 00:00:00.000
335,291,1409.382,112.7506,35.2346,2012-11-28 00:00:00.000
216,291,141.3055,11.3044,3.5326,2012-11-28 00:00:00.000
383,291,2401.05,192.084,60.0263,2012-11-28 00:00:00.000
373,291,2617.875,209.43,65.4469,2012-11-28 00:00:00.000
341,291,939.588,75.167,23.4897,2012-11-28 00:00:00.000
286,291,367.8764,29.4301,9.1969,2012-11-28 00:00:00.000
271,291,404.664,32.3731,10.1166,2012-11-28 00:00:00.000
456,291,269.964,21.5971,6.7491,2012-11-28 00:00:00.000
329,291,1409.382,112.7506,35.2346,2012-11-28 00:00:00.000
368,291,1466.01,117.2808,36.6503,2012-11-28 00:00:00.000
414,292,149.031,11.9225,3.7258,2012-11-28 00:00:00.000
407,292,65.6018,5.2481,1.64,2012-11-28 00:00:00.000
221,284,40.373,3.2298,1.0093,2012-11-28 00:00:00.000
460,284,53.994,4.3195,1.3499,2012-11-28 00:00:00.000
360,291,4917.8356,393.4268,122.9459,2012-11-28 00:00:00.000
352,291,1242.8518,99.4281,31.0713,2012-11-28 00:00:00.000
358,291,4917.8356,393.4268,122.9459,2012-11-28 00:00:00.000
468,291,91.176,7.2941,2.2794,2012-11-28 00:00:00.000
470,291,136.764,10.9411,3.4191,2012-11-28 00:00:00.000
469,291,136.764,10.9411,3.4191,2012-11-28 00:00:00.000
352,291,3728.5554,298.2844,93.2139,2012-11-28 00:00:00.000
453,291,107.982,8.6386,2.6996,2012-11-28 00:00:00.000
216,291,201.865,16.1492,5.0466,2012-11-28 00:00:00.000
366,291,1943.982,155.5186,48.5996,2012-11-28 00:00:00.000
421,291,1570.632,125.6506,39.2658,2012-11-28 00:00:00.000
454,291,179.97,14.3976,4.4993,2012-11-28 00:00:00.000
236,291,115.3616,9.2289,2.884,2012-11-28 00:00:00.000
395,291,368.244,29.4595,9.2061,2012-11-28 00:00:00.000
308,291,2977.0908,238.1673,74.4273,2012-11-28 00:00:00.000
221,291,80.746,6.4597,2.0187,2012-11-28 00:00:00.000
461,291,215.976,17.2781,5.3994,2012-11-28 00:00:00.000
358,291,7376.7534,590.1403,184.4188,2012-11-28 00:00:00.000
410,291,218.682,17.4946,5.4671,2012-11-28 00:00:00.000
396,291,374.19,29.9352,9.3548,2012-11-28 00:00:00.000
213,291,80.746,6.4597,2.0187,2012-11-28 00:00:00.000
466,291,28.2578,2.2606,0.7064,2012-11-28 00:00:00.000
420,291,1416.15,113.292,35.4038,2012-11-28 00:00:00.000
428,291,1046.28,83.7024,26.157,2012-11-28 00:00:00.000
393,291,275.388,22.031,6.8847,2012-11-28 00:00:00.000
230,291,201.8828,16.1506,5.0471,2012-11-28 00:00:00.000
447,291,45.00,3.60,1.125,2012-11-28 00:00:00.000
458,291,783.6455,62.6916,19.5911,2012-11-28 00:00:00.000
365,291,2591.976,207.3581,64.7994,2012-11-28 00:00:00.000
224,291,51.865,4.1492,1.2966,2012-11-28 00:00:00.000
409,291,627.768,50.2214,15.6942,2012-11-28 00:00:00.000
427,291,627.768,50.2214,15.6942,2012-11-28 00:00:00.000
397,291,97.178,7.7742,2.4295,2012-11-28 00:00:00.000
445,291,215.964,17.2771,5.3991,2012-11-28 00:00:00.000
362,291,3688.3767,295.0701,92.2094,2012-11-28 00:00:00.000
364,291,1943.982,155.5186,48.5996,2012-11-28 00:00:00.000
457,291,44.994,3.5995,1.1249,2012-11-28 00:00:00.000
297,291,1472.291,117.7833,36.8073,2012-11-28 00:00:00.000
460,291,215.976,17.2781,5.3994,2012-11-28 00:00:00.000
464,291,113.0312,9.0425,2.8258,2012-11-28 00:00:00.000
462,291,56.5156,4.5212,1.4129,2012-11-28 00:00:00.000
354,291,3728.5554,298.2844,93.2139,2012-11-28 00:00:00.000
367,291,1943.982,155.5186,48.5996,2012-11-28 00:00:00.000
459,291,269.97,21.5976,6.7493,2012-11-28 00:00:00.000
470,291,302.3092,24.1847,7.5577,2012-11-28 00:00:00.000
391,291,266.796,21.3437,6.6699,2012-11-28 00:00:00.000
233,291,144.202,11.5362,3.6051,2012-11-28 00:00:00.000
305,291,2208.4365,176.6749,55.2109,2012-11-28 00:00:00.000
456,291,404.946,32.3957,10.1237,2012-11-28 00:00:00.000
399,291,67.549,5.4039,1.6887,2012-11-28 00:00:00.000
356,291,4971.4072,397.7126,124.2852,2012-11-28 00:00:00.000
360,291,9835.6712,786.8537,245.8918,2012-11-28 00:00:00.000
469,291,237.5287,19.0023,5.9382,2012-11-28 00:00:00.000
458,293,224.97,17.9976,5.6243,2012-11-28 00:00:00.000
343,293,469.794,37.5835,11.7449,2012-11-28 00:00:00.000
329,293,469.794,37.5835,11.7449,2012-11-28 00:00:00.000
422,293,67.539,5.4031,1.6885,2012-11-28 00:00:00.000
224,293,5.1865,0.4149,0.1297,2012-11-28 00:00:00.000
323,293,469.794,37.5835,11.7449,2012-11-28 00:00:00.000
233,293,57.6808,4.6145,1.442,2012-11-28 00:00:00.000
456,293,89.988,7.199,2.2497,2012-11-28 00:00:00.000
327,293,1409.382,112.7506,35.2346,2012-11-28 00:00:00.000
333,293,469.794,37.5835,11.7449,2012-11-28 00:00:00.000
335,281,469.794,37.5835,11.7449,2012-11-28 00:00:00.000
459,281,53.994,4.3195,1.3499,2012-11-28 00:00:00.000
407,293,131.2036,10.4963,3.2801,2012-11-28 00:00:00.000
254,293,183.9382,14.7151,4.5985,2012-11-28 00:00:00.000
389,293,1800.7875,144.063,45.0197,2012-11-28 00:00:00.000
239,293,2342.4546,187.3964,58.5614,2012-11-28 00:00:00.000
414,293,149.031,11.9225,3.7258,2012-11-28 00:00:00.000
383,293,600.2625,48.021,15.0066,2012-11-28 00:00:00.000
335,293,939.588,75.167,23.4897,2012-11-28 00:00:00.000
375,293,1308.9375,104.715,32.7234,2012-11-28 00:00:00.000
280,293,551.8146,44.1452,13.7954,2012-11-28 00:00:00.000
368,293,4398.03,351.8424,109.9508,2012-11-28 00:00:00.000
339,293,469.794,37.5835,11.7449,2012-11-28 00:00:00.000
370,293,2932.02,234.5616,73.3005,2012-11-28 00:00:00.000
331,293,939.588,75.167,23.4897,2012-11-28 00:00:00.000
369,293,4398.03,351.8424,109.9508,2012-11-28 00:00:00.000
429,293,648.9054,51.9124,16.2226,2012-11-28 00:00:00.000
385,293,1200.525,96.042,30.0131,2012-11-28 00:00:00.000
323,287,1409.382,112.7506,35.2346,2012-11-28 00:00:00.000
370,287,1466.01,117.2808,36.6503,2012-11-28 00:00:00.000
454,287,143.976,11.5181,3.5994,2012-11-28 00:00:00.000
224,287,31.119,2.4895,0.778,2012-11-28 00:00:00.000
460,287,269.97,21.5976,6.7493,2012-11-28 00:00:00.000
381,287,4201.8375,336.147,105.0459,2012-11-28 00:00:00.000
433,287,324.4527,25.9562,8.1113,2012-11-28 00:00:00.000
459,287,161.982,12.9586,4.0496,2012-11-28 00:00:00.000
375,287,7853.625,628.29,196.3406,2012-11-28 00:00:00.000
273,287,1011.66,80.9328,25.2915,2012-11-28 00:00:00.000
236,287,173.0424,13.8434,4.3261,2012-11-28 00:00:00.000
462,287,56.5156,4.5212,1.4129,2012-11-28 00:00:00.000
457,287,359.952,28.7962,8.9988,2012-11-28 00:00:00.000
435,287,1297.8108,103.8249,32.4453,2012-11-28 00:00:00.000
445,287,71.988,5.759,1.7997,2012-11-28 00:00:00.000
343,287,4895.5667,391.6453,122.3892,2012-11-28 00:00:00.000
461,287,215.976,17.2781,5.3994,2012-11-28 00:00:00.000
335,287,1409.382,112.7506,35.2346,2012-11-28 00:00:00.000
271,287,606.996,48.5597,15.1749,2012-11-28 00:00:00.000
286,287,367.8764,29.4301,9.1969,2012-11-28 00:00:00.000
456,287,224.97,17.9976,5.6243,2012-11-28 00:00:00.000
331,287,939.588,75.167,23.4897,2012-11-28 00:00:00.000
221,287,121.119,9.6895,3.028,2012-11-28 00:00:00.000
368,287,5864.04,469.1232,146.601,2012-11-28 00:00:00.000
369,287,1466.01,117.2808,36.6503,2012-11-28 00:00:00.000
389,287,1200.525,96.042,30.0131,2012-11-28 00:00:00.000
464,287,56.5156,4.5212,1.4129,2012-11-28 00:00:00.000
339,287,3288.558,263.0846,82.214,2012-11-28 00:00:00.000
263,287,809.328,64.7462,20.2332,2012-11-28 00:00:00.000
448,287,23.988,1.919,0.5997,2012-11-28 00:00:00.000
216,287,181.6785,14.5343,4.542,2012-11-28 00:00:00.000
373,287,3926.8125,314.145,98.1703,2012-11-28 00:00:00.000
333,287,3758.352,300.6682,93.9588,2012-11-28 00:00:00.000
230,287,86.5212,6.9217,2.163,2012-11-28 00:00:00.000
415,287,1188.216,95.0573,29.7054,2012-11-28 00:00:00.000
407,287,393.6108,31.4889,9.8403,2012-11-28 00:00:00.000
422,287,540.312,43.225,13.5078,2012-11-28 00:00:00.000
233,287,230.7232,18.4579,5.7681,2012-11-28 00:00:00.000
242,287,1561.6364,124.9309,39.0409,2012-11-28 00:00:00.000
377,287,5235.75,418.86,130.8938,2012-11-28 00:00:00.000
385,287,1200.525,96.042,30.0131,2012-11-28 00:00:00.000
453,287,323.946,25.9157,8.0987,2012-11-28 00:00:00.000
265,287,606.996,48.5597,15.1749,2012-11-28 00:00:00.000
458,287,404.946,32.3957,10.1237,2012-11-28 00:00:00.000
383,287,1200.525,96.042,30.0131,2012-11-28 00:00:00.000
329,287,4228.146,338.2517,105.7037,2012-11-28 00:00:00.000
417,287,973.3581,77.8686,24.334,2012-11-28 00:00:00.000
325,287,3288.558,263.0846,82.214,2012-11-28 00:00:00.000
239,287,1561.6364,124.9309,39.0409,2012-11-28 00:00:00.000
213,287,161.492,12.9194,4.0373,2012-11-28 00:00:00.000
327,287,4697.94,375.8352,117.4485,2012-11-28 00:00:00.000
254,287,183.9382,14.7151,4.5985,2012-11-28 00:00:00.000
466,287,42.3867,3.3909,1.0597,2012-11-28 00:00:00.000
414,287,298.062,23.845,7.4516,2012-11-28 00:00:00.000
439,287,2342.4546,187.3964,58.5614,2012-11-28 00:00:00.000
373,292,5235.75,418.86,130.8938,2012-11-28 00:00:00.000
454,292,35.994,2.8795,0.8999,2012-11-28 00:00:00.000
271,292,404.664,32.3731,10.1166,2012-11-28 00:00:00.000
333,292,939.588,75.167,23.4897,2012-11-28 00:00:00.000
375,292,3926.8125,314.145,98.1703,2012-11-28 00:00:00.000
327,292,1409.382,112.7506,35.2346,2012-11-28 00:00:00.000
286,292,183.9382,14.7151,4.5985,2012-11-28 00:00:00.000
323,292,3758.352,300.6682,93.9588,2012-11-28 00:00:00.000
254,292,367.8764,29.4301,9.1969,2012-11-28 00:00:00.000
265,292,606.996,48.5597,15.1749,2012-11-28 00:00:00.000
383,292,600.2625,48.021,15.0066,2012-11-28 00:00:00.000
415,292,792.144,63.3715,19.8036,2012-11-28 00:00:00.000
370,292,2932.02,234.5616,73.3005,2012-11-28 00:00:00.000
239,292,2342.4546,187.3964,58.5614,2012-11-28 00:00:00.000
439,292,1561.6364,124.9309,39.0409,2012-11-28 00:00:00.000
339,292,939.588,75.167,23.4897,2012-11-28 00:00:00.000
325,292,1879.176,150.3341,46.9794,2012-11-28 00:00:00.000
407,292,65.6018,5.2481,1.64,2012-11-28 00:00:00.000
343,292,2348.97,187.9176,58.7243,2012-11-28 00:00:00.000
381,292,1200.525,96.042,30.0131,2012-11-28 00:00:00.000
368,292,1466.01,117.2808,36.6503,2012-11-28 00:00:00.000
331,292,939.588,75.167,23.4897,2012-11-28 00:00:00.000
335,292,1879.176,150.3341,46.9794,2012-11-28 00:00:00.000
389,292,3001.3125,240.105,75.0328,2012-11-28 00:00:00.000
414,292,1043.217,83.4574,26.0804,2012-11-28 00:00:00.000
433,292,1297.8108,103.8249,32.4453,2012-11-28 00:00:00.000
236,291,115.3616,9.2289,2.884,2012-11-28 00:00:00.000
409,291,209.256,16.7405,5.2314,2012-11-28 00:00:00.000
367,281,647.994,51.8395,16.1999,2012-11-28 00:00:00.000
420,281,283.23,22.6584,7.0808,2012-11-28 00:00:00.000
230,281,86.5212,6.9217,2.163,2012-11-28 00:00:00.000
352,281,1242.8518,99.4281,31.0713,2012-11-28 00:00:00.000
464,281,42.3867,3.3909,1.0597,2012-11-28 00:00:00.000
221,281,80.746,6.4597,2.0187,2012-11-28 00:00:00.000
409,281,209.256,16.7405,5.2314,2012-11-28 00:00:00.000
354,281,6214.259,497.1407,155.3565,2012-11-28 00:00:00.000
213,281,100.9325,8.0746,2.5233,2012-11-28 00:00:00.000
427,281,418.512,33.481,10.4628,2012-11-28 00:00:00.000
233,281,144.202,11.5362,3.6051,2012-11-28 00:00:00.000
411,281,125.415,10.0332,3.1354,2012-11-28 00:00:00.000
401,281,196.8054,15.7444,4.9201,2012-11-28 00:00:00.000
410,281,72.894,5.8315,1.8224,2012-11-28 00:00:00.000
447,281,45.00,3.60,1.125,2012-11-28 00:00:00.000
216,281,20.1865,1.6149,0.5047,2012-11-28 00:00:00.000
453,281,143.976,11.5181,3.5994,2012-11-28 00:00:00.000
365,281,4535.958,362.8766,113.399,2012-11-28 00:00:00.000
360,281,8606.2123,688.497,215.1553,2012-11-28 00:00:00.000
366,281,1295.988,103.679,32.3997,2012-11-28 00:00:00.000
448,281,35.982,2.8786,0.8996,2012-11-28 00:00:00.000
419,281,105.294,8.4235,2.6324,2012-11-28 00:00:00.000
470,281,159.558,12.7646,3.989,2012-11-28 00:00:00.000
297,281,1472.291,117.7833,36.8073,2012-11-28 00:00:00.000
362,281,2458.9178,196.7134,61.4729,2012-11-28 00:00:00.000
468,281,22.794,1.8235,0.5699,2012-11-28 00:00:00.000
399,281,101.3235,8.1059,2.5331,2012-11-28 00:00:00.000
358,281,2458.9178,196.7134,61.4729,2012-11-28 00:00:00.000
459,281,215.976,17.2781,5.3994,2012-11-28 00:00:00.000
456,281,314.958,25.1966,7.874,2012-11-28 00:00:00.000
460,281,161.982,12.9586,4.0496,2012-11-28 00:00:00.000
224,281,20.746,1.6597,0.5187,2012-11-28 00:00:00.000
421,281,196.329,15.7063,4.9082,2012-11-28 00:00:00.000
428,281,837.024,66.9619,20.9256,2012-11-28 00:00:00.000
458,281,89.988,7.199,2.2497,2012-11-28 00:00:00.000
308,281,1488.5454,119.0836,37.2136,2012-11-28 00:00:00.000
356,281,3728.5554,298.2844,93.2139,2012-11-28 00:00:00.000
460,291,215.976,17.2781,5.3994,2012-11-28 00:00:00.000
358,291,2458.9178,196.7134,61.4729,2012-11-28 00:00:00.000
447,291,60.00,4.80,1.50,2012-11-28 00:00:00.000
468,291,22.794,1.8235,0.5699,2012-11-28 00:00:00.000
297,291,736.1455,58.8916,18.4036,2012-11-28 00:00:00.000
230,291,57.6808,4.6145,1.442,2012-11-28 00:00:00.000
410,291,182.235,14.5788,4.5559,2012-11-28 00:00:00.000
364,291,1295.988,103.679,32.3997,2012-11-28 00:00:00.000
409,291,209.256,16.7405,5.2314,2012-11-28 00:00:00.000
464,291,28.2578,2.2606,0.7064,2012-11-28 00:00:00.000
401,291,131.2036,10.4963,3.2801,2012-11-28 00:00:00.000
216,291,100.9325,8.0746,2.5233,2012-11-28 00:00:00.000
459,291,107.988,8.639,2.6997,2012-11-28 00:00:00.000
308,291,744.2727,59.5418,18.6068,2012-11-28 00:00:00.000
453,291,71.988,5.759,1.7997,2012-11-28 00:00:00.000
469,291,113.97,9.1176,2.8493,2012-11-28 00:00:00.000
360,291,1229.4589,98.3567,30.7365,2012-11-28 00:00:00.000
419,291,52.647,4.2118,1.3162,2012-11-28 00:00:00.000
420,291,283.23,22.6584,7.0808,2012-11-28 00:00:00.000
399,291,67.549,5.4039,1.6887,2012-11-28 00:00:00.000
221,291,100.9325,8.0746,2.5233,2012-11-28 00:00:00.000
456,291,269.964,21.5971,6.7491,2012-11-28 00:00:00.000
362,291,6147.2945,491.7836,153.6824,2012-11-28 00:00:00.000
458,291,134.982,10.7986,3.3746,2012-11-28 00:00:00.000
213,291,80.746,6.4597,2.0187,2012-11-28 00:00:00.000
427,291,418.512,33.481,10.4628,2012-11-28 00:00:00.000
412,291,360.258,28.8206,9.0065,2012-11-28 00:00:00.000
352,291,3728.5554,298.2844,93.2139,2012-11-28 00:00:00.000
367,291,4535.958,362.8766,113.399,2012-11-28 00:00:00.000
366,291,1295.988,103.679,32.3997,2012-11-28 00:00:00.000
356,291,4971.4072,397.7126,124.2852,2012-11-28 00:00:00.000
224,291,15.5595,1.2448,0.389,2012-11-28 00:00:00.000
428,291,418.512,33.481,10.4628,2012-11-28 00:00:00.000
365,291,647.994,51.8395,16.1999,2012-11-28 00:00:00.000
354,291,2485.7036,198.8563,62.1426,2012-11-28 00:00:00.000
421,291,588.987,47.119,14.7247,2012-11-28 00:00:00.000
411,291,125.415,10.0332,3.1354,2012-11-28 00:00:00.000
233,291,115.3616,9.2289,2.884,2012-11-28 00:00:00.000
470,291,280.7157,22.4573,7.0179,2012-11-28 00:00:00.000
343,291,939.588,75.167,23.4897,2012-11-28 00:00:00.000
327,291,939.588,75.167,23.4897,2012-11-28 00:00:00.000
224,291,31.119,2.4895,0.778,2012-11-28 00:00:00.000
395,287,245.496,19.6397,6.1374,2012-11-28 00:00:00.000
297,287,1472.291,117.7833,36.8073,2012-11-28 00:00:00.000
